INFO 2025-10-03 19:30:33,491 basehttp 6648 15876 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2025-10-03 19:30:33,496 basehttp 6648 21288 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11973
INFO 2025-10-03 19:30:33,498 basehttp 6648 17512 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:30:33,500 basehttp 6648 21288 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-10-03 19:30:33,528 basehttp 6648 21288 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-10-03 19:30:35,137 basehttp 6648 21288 "GET /static/admin/img/calendar-icons.svg HTTP/1.1" 200 2455
INFO 2025-10-03 19:30:40,143 basehttp 6648 21288 "POST /admin/core/dailyquiz/23/change/ HTTP/1.1" 302 0
INFO 2025-10-03 19:30:40,182 basehttp 6648 21288 "GET /admin/core/dailyquiz/ HTTP/1.1" 200 16100
INFO 2025-10-03 19:30:40,201 basehttp 6648 17512 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-10-03 19:30:40,210 basehttp 6648 21288 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-10-03 19:30:42,927 basehttp 6648 21288 "GET /admin/core/dailyquiz/23/change/ HTTP/1.1" 200 18010
INFO 2025-10-03 19:30:43,386 basehttp 6648 21288 "GET /admin/core/dailyquiz/ HTTP/1.1" 200 15860
INFO 2025-10-03 19:30:44,147 basehttp 6648 21288 "GET /admin/core/dailyquiz/23/change/ HTTP/1.1" 200 18010
INFO 2025-10-03 19:30:44,673 basehttp 6648 21288 "GET /admin/core/dailyquiz/ HTTP/1.1" 200 15860
INFO 2025-10-03 19:30:44,825 basehttp 6648 21288 "GET /admin/ HTTP/1.1" 200 16545
INFO 2025-10-03 19:30:46,671 basehttp 6648 21288 "GET /aichat.html HTTP/1.1" 200 24529
INFO 2025-10-03 19:30:46,696 basehttp 6648 21288 "GET /api/ai-chat-history/ HTTP/1.1" 200 708
INFO 2025-10-03 19:30:47,523 basehttp 6648 21288 "GET /dailyquiz.html HTTP/1.1" 200 33836
INFO 2025-10-03 19:30:51,079 basehttp 6648 21288 "POST /submit-daily-quiz/ HTTP/1.1" 200 111
INFO 2025-10-03 19:30:53,729 basehttp 6648 21288 "GET /keywords.html HTTP/1.1" 200 19049
WARNING 2025-10-03 19:30:53,757 log 6648 21288 Not Found: /css/styles.css
WARNING 2025-10-03 19:30:53,758 basehttp 6648 21288 "GET /css/styles.css HTTP/1.1" 404 6725
INFO 2025-10-03 19:30:53,782 basehttp 6648 21288 "GET /api/keywords/ HTTP/1.1" 200 64229
INFO 2025-10-03 19:30:54,357 basehttp 6648 21288 "GET /dailyquiz.html HTTP/1.1" 200 34548
INFO 2025-10-03 19:32:42,295 autoreload 6680 15072 Watching for file changes with StatReloader
INFO 2025-10-03 19:36:37,583 autoreload 26680 21732 Watching for file changes with StatReloader
INFO 2025-10-03 19:36:41,118 basehttp 26680 14168 "GET / HTTP/1.1" 200 12586
WARNING 2025-10-03 19:36:41,326 log 26680 14168 Not Found: /favicon.ico
WARNING 2025-10-03 19:36:41,327 basehttp 26680 14168 "GET /favicon.ico HTTP/1.1" 404 6716
INFO 2025-10-03 19:37:27,820 basehttp 26680 24600 "GET /login.html HTTP/1.1" 200 16071
WARNING 2025-10-03 19:37:27,848 log 26680 24600 Not Found: /css/styles.css
WARNING 2025-10-03 19:37:27,849 basehttp 26680 24600 "GET /css/styles.css HTTP/1.1" 404 6725
INFO 2025-10-03 19:37:32,149 basehttp 26680 24600 "GET /admin/ HTTP/1.1" 200 16545
INFO 2025-10-03 19:37:32,171 basehttp 26680 24600 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2025-10-03 19:37:32,178 basehttp 26680 24600 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2025-10-03 19:37:32,180 basehttp 26680 11612 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2025-10-03 19:37:32,180 basehttp 26680 13548 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2025-10-03 19:37:32,182 basehttp 26680 27988 "GET /static/admin/css/dashboard.css HTTP/1.1" 304 0
